,entry_time,entry_price,side,margin,tp_price,sl_price,exit_time,exit_price,pnl,reason
43,2023-12-11 03:00:00,0.07879,SHORT,115.89241058631865,0.063032,0.0795779,2023-12-11 04:00:00,0.0795779,-36.488725473102456,TP/SL
44,2023-12-14 07:00:00,0.08604,LONG,112.06969942312892,0.103248,0.08517960000000001,2023-12-14 08:00:00,0.08517960000000001,-35.285144863372174,TP/SL
45,2023-12-18 03:00:00,0.08404,SHORT,108.37308038765703,0.067232,0.08488040000000001,2023-12-18 04:00:00,0.08488040000000001,-34.12126436005384,TP/SL
46,2023-12-19 10:00:00,0.09311,LONG,104.79839433107016,0.111732,0.0921789,2023-12-20 21:00:00,0.0921789,-32.995774455137465,TP/SL
47,2023-12-31 11:00:00,0.14096,LONG,101.3416192940598,0.169152,0.1395504,2023-12-31 12:00:00,0.1395504,-31.907408834735087,TP/SL
48,2024-01-03 12:00:00,0.12838,SHORT,97.99886598164521,0.102704,0.1296638,2024-01-04 03:00:00,0.1296638,-30.85494295432102,TP/SL
49,2024-01-12 19:00:00,0.11801,SHORT,94.76637338724063,0.094408,0.11919010000000001,2024-01-12 20:00:00,0.11919010000000001,-29.837192660972736,TP/SL
50,2024-02-02 08:00:00,0.10638,LONG,91.6405045610625,0.127656,0.1053162,2024-02-02 09:00:00,0.1053162,-28.853012861050555,TP/SL
51,2024-02-07 19:00:00,0.11721,LONG,88.61774251811585,0.140652,0.1160379,2024-02-08 02:00:00,0.1160379,-27.9012962318288,TP/SL
52,2024-02-16 15:00:00,0.11977,SHORT,85.6946862811558,0.09581600000000001,0.1209677,2024-02-16 16:00:00,0.1209677,-26.980971975621927,TP/SL
53,2024-02-18 05:00:00,0.12484,LONG,82.86804705417187,0.149808,0.12359160000000001,2024-02-18 06:00:00,0.12359160000000001,-26.09100461500603,TP/SL
54,2024-02-20 15:00:00,0.11851,SHORT,80.13464452209001,0.094808,0.1196951,2024-02-20 19:00:00,0.1196951,-25.230392827780065,TP/SL
55,2024-02-22 18:00:00,0.1244,LONG,77.49140327252887,0.14928,0.123156,2024-02-22 19:00:00,0.123156,-24.398168320355733,TP/SL
56,2024-03-07 01:00:00,0.16939,LONG,74.9353493355845,0.203268,0.16769610000000001,2024-03-07 03:00:00,0.16769610000000001,-23.5933947383088,TP/SL
57,2024-03-24 21:00:00,0.14727,LONG,72.46360683775025,0.17672400000000002,0.14579730000000002,2024-03-25 07:00:00,0.14579730000000002,-22.815166612865685,TP/SL
58,2024-04-08 04:00:00,0.12519,SHORT,70.07339476620704,0.100152,0.1264419,2024-04-08 06:00:00,0.1264419,-22.062608342140308,TP/SL
59,2024-04-08 10:00:00,0.13262,LONG,67.7620238398437,0.15914399999999998,0.1312938,2024-04-09 07:00:00,0.1312938,-21.334873205974812,TP/SL
60,2024-04-12 06:00:00,0.13008,LONG,65.52689348348648,0.15609599999999998,0.1287792,2024-04-12 07:00:00,0.1287792,-20.631142413275516,TP/SL
61,2024-04-12 13:00:00,0.12103,SHORT,63.365488901933695,0.09682400000000001,0.1222403,2024-04-12 18:00:00,0.09682400000000001,379.05235461136726,TP/SL
62,2024-05-03 02:00:00,0.09356,LONG,101.17567612971753,0.112272,0.09262440000000001,2024-05-03 05:00:00,0.09262440000000001,-31.855161629441255,TP/SL
63,2024-05-20 19:00:00,0.09239,LONG,97.83839645257882,0.110868,0.0914661,2024-05-21 19:00:00,0.0914661,-30.80441912309447,TP/SL
64,2024-05-23 14:00:00,0.08778,SHORT,94.6111969455905,0.070224,0.0886578,2024-05-23 21:00:00,0.0886578,-29.7883353583192,TP/SL
65,2024-05-27 14:00:00,0.09078,LONG,91.49044661434021,0.10893599999999999,0.0898722,2024-05-28 04:00:00,0.0898722,-28.80576711652504,TP/SL
66,2024-06-09 19:00:00,0.11283,LONG,88.4726342327662,0.135396,0.1117017,2024-06-11 13:00:00,0.1117017,-27.85560888818646,TP/SL
67,2024-06-11 15:00:00,0.10938,SHORT,85.5543643925984,0.08750400000000001,0.11047380000000001,2024-06-11 16:00:00,0.11047380000000001,-26.93679162900963,TP/SL
68,2024-06-12 03:00:00,0.12534,LONG,82.73235368310854,0.15040800000000001,0.1240866,2024-06-12 04:00:00,0.1240866,-26.048281557126742,TP/SL
69,2024-06-17 03:00:00,0.11299,SHORT,80.0034269968712,0.090392,0.1141199,2024-06-18 01:00:00,0.090392,478.5805002952834,TP/SL
70,2024-07-03 18:00:00,0.0956,SHORT,127.74147188590423,0.07648,0.096556,2024-07-05 02:00:00,0.07648,764.149484821479,TP/SL
71,2024-07-11 20:00:00,0.07875,SHORT,203.96480816022327,0.063,0.0795375,2024-07-13 01:00:00,0.0795375,-64.21831984924636,TP/SL
72,2024-07-13 23:00:00,0.08195,LONG,197.2370289630583,0.09834,0.0811305,2024-07-14 00:00:00,0.0811305,-62.10007856901895,TP/SL
73,2024-07-23 14:00:00,0.08974,SHORT,190.73116556271182,0.07179200000000001,0.0906374,2024-07-23 15:00:00,0.0906374,-60.05170747741987,TP/SL
74,2024-07-28 16:00:00,0.08546,SHORT,184.4398980666258,0.068368,0.08631459999999999,2024-07-29 00:00:00,0.08631459999999999,-58.070901906277186,TP/SL
75,2024-07-29 17:00:00,0.08308,SHORT,178.35614802889813,0.06646400000000001,0.08391080000000001,2024-07-29 18:00:00,0.08391080000000001,-56.15543320689862,TP/SL
76,2024-08-12 12:00:00,0.06318,LONG,172.47307048616491,0.075816,0.0625482,2024-08-12 13:00:00,0.0625482,-54.30314624256906,TP/SL
77,2024-08-15 18:00:00,0.0581,SHORT,166.78404625617875,0.04648,0.058681,2024-08-18 12:00:00,0.058681,-52.511956963757925,TP/SL
78,2024-09-19 01:00:00,0.06254,LONG,161.28267449041869,0.07504799999999999,0.0619146,2024-09-21 20:00:00,0.07504799999999999,964.7929588016843,TP/SL
79,2024-09-29 19:00:00,0.08139,LONG,257.5200463588515,0.097668,0.0805761,2024-09-29 23:00:00,0.0805761,-81.08018659608533,TP/SL
80,2024-10-01 15:00:00,0.07349,SHORT,249.0257476297047,0.058792000000000004,0.0742249,2024-10-01 16:00:00,0.0742249,-78.40575664121259,TP/SL
81,2024-10-09 05:00:00,0.06671,SHORT,240.81163334413893,0.053368000000000006,0.06737710000000001,2024-10-09 06:00:00,0.06737710000000001,-75.8195427584022,TP/SL
82,2024-10-11 20:00:00,0.06894,LONG,232.86846161828248,0.082728,0.0682506,2024-10-17 11:00:00,0.06982,85.63742742776056,Opposite Signal
83,2024-10-20 10:00:00,0.07353,LONG,241.08290166863114,0.088236,0.0727947,2024-10-20 11:00:00,0.0727947,-75.90495159036777,TP/SL
84,2024-10-23 10:00:00,0.07079,SHORT,233.1307821570914,0.05663200000000001,0.0714979,2024-10-28 22:00:00,0.0668,390.5106911408145,Opposite Signal
85,2024-10-31 20:00:00,0.0648,SHORT,271.8321550979372,0.05184,0.06544799999999999,2024-11-01 13:00:00,0.06544799999999999,-85.58635403258559,TP/SL
86,2024-11-16 08:00:00,0.0834,LONG,262.8657714620317,0.10008,0.082566,2024-11-16 09:00:00,0.082566,-82.76328814482076,TP/SL
87,2024-11-20 12:00:00,0.07848,SHORT,254.19514399035663,0.06278399999999999,0.0792648,2024-11-20 13:00:00,0.0792648,-80.03334108536386,TP/SL
88,2024-11-22 05:00:00,0.0839,LONG,245.8105171658347,0.10068,0.083061,2024-11-22 06:00:00,0.083061,-77.39344132966393,TP/SL
89,2024-11-29 12:00:00,0.09951,LONG,237.7024572571196,0.11941199999999999,0.0985149,2024-11-29 13:00:00,0.0985149,-74.84061866740417,TP/SL
90,2024-12-12 06:00:00,0.12027,LONG,229.8618417044935,0.144324,0.1190673,2024-12-12 09:00:00,0.1190673,-72.37200086065982,TP/SL
91,2024-12-14 13:00:00,0.10825,SHORT,222.27984885587077,0.08660000000000001,0.1093325,2024-12-14 14:00:00,0.1093325,-69.98481041227097,TP/SL
92,2024-12-16 01:00:00,0.11477,LONG,214.94794804135984,0.13772399999999999,0.1136223,2024-12-16 02:00:00,0.1136223,-67.6763614408222,TP/SL
93,2024-12-17 16:00:00,0.10211,SHORT,207.85788997521556,0.08168800000000001,0.1031311,2024-12-17 17:00:00,0.1031311,-65.44405665869667,TP/SL
94,2024-12-22 05:00:00,0.0783,SHORT,201.00169747438306,0.06264,0.079083,2024-12-22 06:00:00,0.079083,-63.28538444980956,TP/SL
95,2024-12-26 08:00:00,0.08271,SHORT,194.37165648319055,0.066168,0.0835371,2024-12-27 06:00:00,0.0835371,-61.19791604373259,TP/SL
96,2024-12-28 09:00:00,0.08626,LONG,187.9603073940925,0.103512,0.0853974,2024-12-30 14:00:00,0.0856,-45.94197914557237,Opposite Signal
97,2024-12-30 14:00:00,0.0856,SHORT,183.08416901844413,0.06848,0.08645599999999999,2024-12-30 17:00:00,0.08645599999999999,-57.64405061545718,TP/SL
98,2025-01-07 16:00:00,0.08589,SHORT,177.04513770337076,0.068712,0.08674889999999999,2025-01-13 10:00:00,0.068712,1059.0840137415637,TP/SL
99,2025-02-01 15:00:00,0.05959,SHORT,282.68797137097204,0.047672,0.0601859,2025-02-02 19:00:00,0.047672,1691.0394447411543,TP/SL
100,2025-02-09 22:00:00,0.04133,SHORT,451.367883888031,0.033064,0.0417433,2025-02-09 23:00:00,0.0417433,-142.11317824214666,TP/SL
101,2025-02-10 16:00:00,0.04561,LONG,436.47951423798423,0.054731999999999996,0.0451539,2025-02-10 17:00:00,0.0451539,-137.42557505782946,TP/SL
102,2025-02-11 18:00:00,0.04366,SHORT,422.08223746084434,0.034928,0.0440966,2025-02-12 01:00:00,0.0440966,-132.89259246454696,TP/SL
103,2025-02-20 05:00:00,0.04377,LONG,408.15985485819834,0.052524,0.043332300000000004,2025-02-20 06:00:00,0.043332300000000004,-128.50913030210384,TP/SL
104,2025-02-21 20:00:00,0.04134,SHORT,394.69670204570065,0.033072000000000004,0.0417534,2025-02-21 22:00:00,0.0417534,-124.27025663908896,TP/SL
105,2025-03-02 17:00:00,0.04199,LONG,381.6776313287232,0.050387999999999995,0.0415701,2025-03-03 02:00:00,0.0415701,-120.17120222384861,TP/SL
106,2025-03-03 19:00:00,0.03801,SHORT,369.0879946593452,0.030408000000000004,0.0383901,2025-03-10 17:00:00,0.030408000000000004,2207.8843840522027,TP/SL
107,2025-03-15 21:00:00,0.0328,LONG,589.3228010725765,0.03936,0.032472,2025-03-16 01:00:00,0.032472,-185.54828391770084,TP/SL
108,2025-03-17 19:00:00,0.03319,LONG,569.8839884791976,0.039827999999999995,0.032858099999999994,2025-03-17 20:00:00,0.032858099999999994,-179.4279737726774,TP/SL
109,2025-03-21 11:00:00,0.03145,SHORT,551.086365119211,0.025160000000000002,0.0317645,2025-03-21 16:00:00,0.0317645,-173.50954205778373,TP/SL
110,2025-03-23 04:00:00,0.0332,LONG,532.9087813657537,0.03984,0.032868,2025-03-23 05:00:00,0.032868,-167.7863298130077,TP/SL
111,2025-03-27 17:00:00,0.03294,SHORT,515.3307852124043,0.026352,0.0332694,2025-03-27 19:00:00,0.0332694,-162.25189772412563,TP/SL
112,2025-04-02 06:00:00,0.02671,SHORT,498.3325992621732,0.021368,0.0269771,2025-04-02 07:00:00,0.0269771,-156.90001887769535,TP/SL
113,2025-04-17 18:00:00,0.02451,LONG,481.8950984755104,0.029412,0.0242649,2025-04-17 19:00:00,0.0242649,-151.72467175501455,TP/SL
114,2025-04-26 07:00:00,0.02994,LONG,465.9997886522957,0.035928,0.0296406,2025-04-26 11:00:00,0.0296406,-146.72003345717542,TP/SL
115,2025-04-28 02:00:00,0.02807,SHORT,450.62878562359975,0.022456000000000004,0.028350700000000003,2025-04-28 03:00:00,0.028350700000000003,-141.88047315359051,TP/SL
116,2025-05-02 01:00:00,0.03087,LONG,435.76479512980535,0.037044,0.030561300000000003,2025-05-02 04:00:00,0.030561300000000003,-137.2005457466179,TP/SL
117,2025-05-03 17:00:00,0.02931,SHORT,421.3910933624488,0.023448,0.0296031,2025-05-03 19:00:00,0.0296031,-132.67498574516713,TP/SL
118,2025-05-19 07:00:00,0.03221,SHORT,407.49150814788845,0.025768000000000003,0.0325321,2025-05-19 08:00:00,0.0325321,-128.29870134036278,TP/SL
119,2025-05-23 21:00:00,0.03392,SHORT,394.0504007516304,0.027136,0.0342592,2025-05-26 04:00:00,0.03349,143.87428362938536,Opposite Signal
120,2025-05-30 01:00:00,0.03093,SHORT,407.84675351344146,0.024744000000000002,0.0312393,2025-05-30 02:00:00,0.0312393,-128.41055034370714,TP/SL
121,2025-06-04 21:00:00,0.02818,SHORT,394.39392834880056,0.022544,0.0284618,2025-06-05 01:00:00,0.0284618,-124.17492834061996,TP/SL
122,2025-06-09 19:00:00,0.02831,LONG,381.3848446222154,0.033971999999999995,0.028026899999999997,2025-06-12 02:00:00,0.02856,95.26672791347505,Opposite Signal
123,2025-06-12 02:00:00,0.02856,SHORT,390.3394401466296,0.022848,0.0288456,2025-06-20 17:00:00,0.022848,2335.0105309571377,TP/SL
124,2025-06-29 12:00:00,0.02388,LONG,623.2549840821234,0.028655999999999997,0.023641199999999998,2025-06-29 14:00:00,0.023641199999999998,-196.23183173825674,TP/SL
125,2025-07-02 17:00:00,0.02488,LONG,602.6969184321745,0.029855999999999997,0.0246312,2025-07-02 18:00:00,0.0246312,-189.75912476837027,TP/SL
126,2025-07-04 15:00:00,0.02424,SHORT,582.8169605776892,0.019392000000000003,0.0244824,2025-07-08 17:00:00,0.0244824,-183.4999200378856,TP/SL
127,2025-07-08 18:00:00,0.02449,LONG,563.5927431330341,0.029388,0.024245100000000002,2025-07-11 03:00:00,0.029388,3371.411789421809,TP/SL
128,2025-07-16 15:00:00,0.02924,LONG,899.8885329605154,0.035087999999999994,0.028947599999999997,2025-07-16 16:00:00,0.028947599999999997,-283.3299046026185,TP/SL
129,2025-07-28 19:00:00,0.02807,SHORT,870.2057097008127,0.022456000000000004,0.028350700000000003,2025-08-04 01:00:00,0.02508,2766.370620591851,Opposite Signal
130,2025-08-05 16:00:00,0.02455,SHORT,1145.5374631954467,0.01964,0.024795499999999998,2025-08-05 17:00:00,0.024795499999999998,-360.67247028708664,TP/SL
131,2025-08-07 11:00:00,0.02634,LONG,1107.7519099719448,0.031608,0.0260766,2025-08-07 16:00:00,0.0260766,-348.7756888546672,TP/SL
132,2025-08-12 21:00:00,0.02924,LONG,1071.2127132215203,0.035087999999999994,0.028947599999999997,2025-08-12 22:00:00,0.028947599999999997,-337.27132275779593,TP/SL
133,2025-08-17 16:00:00,0.02994,LONG,1035.8787618759086,0.035928,0.0296406,2025-08-17 17:00:00,0.0296406,-326.1464281766301,TP/SL
134,2025-08-18 03:00:00,0.02772,SHORT,1001.7103009154316,0.022176,0.027997200000000003,2025-08-18 04:00:00,0.027997200000000003,-315.3884882432239,TP/SL
135,2025-08-25 06:00:00,0.02657,SHORT,968.6688866397362,0.021256,0.0268357,2025-09-05 13:00:00,0.02459,2149.947287004022,Opposite Signal
136,2025-09-17 20:00:00,0.02979,LONG,1182.210612010179,0.035748,0.0294921,2025-09-19 15:00:00,0.0294921,-372.2190111914052,TP/SL
137,2025-09-22 01:00:00,0.02867,SHORT,1143.2153949730232,0.022936,0.028956700000000002,2025-09-28 23:00:00,0.02608,3079.587809232686,Opposite Signal
138,2025-09-30 03:00:00,0.0247,SHORT,1449.4593528038322,0.01976,0.024947,2025-09-30 06:00:00,0.024947,-456.36227723028696,TP/SL
139,2025-10-01 09:00:00,0.02608,LONG,1401.648936051598,0.031296,0.0258192,2025-10-04 11:00:00,0.0258192,-441.3091675158413,TP/SL
140,2025-10-04 16:00:00,0.02554,SHORT,1355.4155458959365,0.020432000000000002,0.0257954,2025-10-04 17:00:00,0.0257954,-426.752584625336,TP/SL
141,2025-10-05 08:00:00,0.02732,LONG,1310.707164114559,0.032784,0.0270468,2025-10-05 09:00:00,0.0270468,-412.6761506214692,TP/SL
142,2025-10-07 15:00:00,0.0257,SHORT,1267.4734883062401,0.020560000000000002,0.025957,2025-10-08 14:00:00,0.025957,-399.06402779322,TP/SL
143,2025-10-10 05:00:00,0.02643,LONG,1225.6658752944588,0.031715999999999994,0.0261657,2025-10-10 20:00:00,0.0261657,-385.9009008364566,TP/SL
144,2025-10-10 21:00:00,0.02448,SHORT,1185.2372863978715,0.019584,0.024724799999999998,2025-10-10 22:00:00,0.019584,7090.089447232066,TP/SL
145,2025-10-12 20:00:00,0.02141,LONG,1892.468375191481,0.025691999999999996,0.021195899999999997,2025-10-12 21:00:00,0.021195899999999997,-595.8436679290446,TP/SL
146,2025-10-15 21:00:00,0.01907,SHORT,1830.0453058357893,0.015256,0.0192607,2025-10-16 02:00:00,0.0192607,-576.1897645423987,TP/SL
147,2025-10-22 07:00:00,0.01691,SHORT,1769.6812614227956,0.013528000000000002,0.017079100000000003,2025-10-22 13:00:00,0.017079100000000003,-557.1841451589677,TP/SL
148,2025-10-26 12:00:00,0.01721,LONG,1711.3083250147645,0.020652,0.017037899999999998,2025-10-27 09:00:00,0.017037899999999998,-538.8054261309047,TP/SL
149,2025-10-27 21:00:00,0.01668,SHORT,1654.8608199141518,0.013344000000000002,0.016846800000000002,2025-10-28 06:00:00,0.016846800000000002,-521.0329291499711,TP/SL
150,2025-11-03 04:00:00,0.01637,SHORT,1600.2752357692832,0.013096,0.0165337,2025-11-04 03:00:00,0.0165337,-503.84665798195925,TP/SL
151,2025-11-04 05:00:00,0.01764,LONG,1547.4901571174332,0.021168,0.0174636,2025-11-04 06:00:00,0.0174636,-487.2272759684243,TP/SL
152,2025-11-11 21:00:00,0.02007,SHORT,1496.4461942849148,0.016056,0.020270700000000003,2025-11-11 22:00:00,0.020270700000000003,-471.1560842706058,TP/SL
153,2025-11-21 08:00:00,0.01679,SHORT,1447.085916566427,0.013432,0.016957899999999998,2025-11-21 09:00:00,0.016957899999999998,-455.61500083093995,TP/SL
154,2025-11-29 09:00:00,0.01454,SHORT,1399.3537876084831,0.011632000000000002,0.014685400000000001,2025-11-29 11:00:00,0.014685400000000001,-440.5865400285312,TP/SL
155,2025-12-05 14:00:00,0.01333,SHORT,1353.1961029242175,0.010664,0.0134633,2025-12-05 15:00:00,0.0134633,-426.0537930056903,TP/SL
156,2025-12-09 16:00:00,0.01365,LONG,1308.560929469262,0.01638,0.013513500000000001,2025-12-09 20:00:00,0.013513500000000001,-412.00040864339746,TP/SL
157,2025-12-11 02:00:00,0.01264,SHORT,1265.3980472107182,0.010112000000000001,0.0127664,2025-12-11 21:00:00,0.0127664,-398.410575164295,TP/SL
158,2026-01-01 15:00:00,0.01099,LONG,1223.6588926234726,0.013188,0.0108801,2026-01-04 06:00:00,0.013188,7319.927495673612,TP/SL
159,2026-01-13 04:00:00,0.01238,LONG,1953.816153851899,0.014856,0.0122562,2026-01-14 10:00:00,0.014856,11687.728232342057,TP/SL
160,2026-01-23 13:00:00,0.01695,SHORT,3119.6582528553263,0.013560000000000001,0.0171195,2026-01-23 14:00:00,0.0171195,-982.2244009115003,TP/SL
161,2026-01-25 06:00:00,0.01769,LONG,3016.756325384893,0.021228,0.0175131,2026-01-25 08:00:00,0.0175131,-949.8257290474344,TP/SL
162,2026-01-31 16:00:00,0.01827,SHORT,2917.2486179920725,0.014616000000000002,0.018452700000000002,2026-02-01 09:00:00,0.018452700000000002,-918.4957273748048,TP/SL
163,2026-02-16 03:00:00,0.01215,SHORT,2821.023172327604,0.00972,0.0122715,2026-02-16 04:00:00,0.0122715,-888.1991458073469,TP/SL
164,2026-02-18 06:00:00,0.01322,LONG,2727.9717229883777,0.015864,0.0130878,2026-02-19 08:00:00,0.0130878,-858.9018969828915,TP/SL
165,2026-02-19 14:00:00,0.01246,SHORT,2637.989575705606,0.009968000000000001,0.012584600000000001,2026-02-19 15:00:00,0.012584600000000001,-830.5710179109108,TP/SL
166,2026-02-21 04:00:00,0.01358,LONG,2550.9754895509564,0.016295999999999998,0.0134442,2026-02-21 16:00:00,0.0134442,-803.1746328851194,TP/SL
167,2026-02-22 22:00:00,0.01265,SHORT,2466.831563028118,0.01012,0.0127765,2026-02-22 23:00:00,0.0127765,-776.6819176194035,TP/SL
